"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
5.62616778832964e-07,2.91755936250998,0.739,0.391,0.0110008458765209,"KIF21B","Up in Neurons"
5.63385646489076e-07,-2.86354982294202,0.244,0.986,0.0110158795458009,"SLC6A1","Up in Astrocytes"
5.66460408006924e-07,-2.558346064259,0.067,0.71,0.0110760003577594,"VEGFA","Up in Astrocytes"
5.72426215086952e-07,-2.96898202809146,0.042,0.362,0.0111926497835952,"CSRNP1","Up in Astrocytes"
5.82880101875415e-07,2.26967872633429,0.916,0.71,0.01139705463197,"YWHAQ","Up in Neurons"
5.92234003311934e-07,-2.69108064466675,0.16,0.71,0.0115799514667582,"CYSTM1","Up in Astrocytes"
5.96845536926561e-07,3.36198620456102,0.387,0.087,0.011670120783525,"CENPV","Up in Neurons"
6.00362356921317e-07,-3.61062163790772,0.059,0.507,0.0117388851648825,"PLEKHG1","Up in Astrocytes"
6.13619516013519e-07,-0.86837266175691,0.992,0.986,0.0119981023966123,"SON","Up in Astrocytes"
6.33772672438678e-07,-2.67917612881946,0.261,0.855,0.0123921570641935,"PRDX6","Up in Astrocytes"
6.40790764718902e-07,-3.38359721232804,0.034,0.58,0.0125293818225487,"EGFR","Up in Astrocytes"
6.4120158227841e-07,-3.69229247008701,0.16,0.58,0.0125374145382897,"PRKD1","Up in Astrocytes"
6.50893184878073e-07,2.92841515585462,0.563,0.348,0.012726914443921,"CTTNBP2NL","Up in Neurons"
6.51683969420787e-07,-3.54389275337067,0.042,0.696,0.0127423766540847,"STEAP2","Up in Astrocytes"
6.53532792689775e-07,-2.75274809304446,0.008,0.348,0.0127785266954632,"LOC100505933","Up in Astrocytes"
6.64008388090694e-07,-3.47444420732108,0.067,0.609,0.0129833560123373,"RHOQ","Up in Astrocytes"
7.12948840950818e-07,-3.9929553934139,0.109,0.841,0.0139402886871114,"RASSF4","Up in Astrocytes"
7.29193342099468e-07,-3.13912754378276,0.168,0.855,0.0142579174180709,"CRB1","Up in Astrocytes"
7.53082334235161e-07,2.78079590003568,0.748,0.29,0.0147250188813001,"ASNS","Up in Neurons"
7.62280324116533e-07,-3.59054460237512,0.118,0.812,0.0149048671774506,"SLC39A11","Up in Astrocytes"
7.64575607657567e-07,-2.25977203966019,0.303,0.87,0.0149497468565284,"ERLEC1","Up in Astrocytes"
7.6747371434582e-07,-2.02253819463876,0.378,0.913,0.0150064135366038,"LRP1","Up in Astrocytes"
8.384183298802e-07,2.4120400709091,0.739,0.348,0.0163935936041475,"RPSAP58","Up in Neurons"
8.50886869012423e-07,3.46302627701089,0.336,0.188,0.0166373909497999,"SYT13","Up in Neurons"
8.61201276332404e-07,-3.33546511129471,0.042,0.652,0.0168390685561275,"TTC18","Up in Astrocytes"
8.66764927650364e-07,1.4854104581302,0.933,0.594,0.0169478546303476,"RPL35","Up in Neurons"
8.74981093313011e-07,3.0889588977733,0.706,0.261,0.0171085053175493,"ARPC5","Up in Neurons"
8.82040940588596e-07,-1.90119210317879,0.042,0.464,0.0172465465113288,"C1orf122","Up in Astrocytes"
8.90874329906291e-07,-2.10832992843657,0.017,0.348,0.0174192657726577,"ZNF385A","Up in Astrocytes"
9.04238746212075e-07,-3.36614710304201,0.042,0.594,0.0176805802046847,"MSI2","Up in Astrocytes"
9.30444773784252e-07,1.65955995482761,0.992,0.826,0.0181929866618035,"RPL15","Up in Neurons"
9.39832216482916e-07,3.49750527051832,0.445,0.13,0.0183765393288905,"GLRA2","Up in Neurons"
9.43030653642202e-07,1.40536198412675,0.992,0.971,0.018439078370666,"TCF4","Up in Neurons"
9.5566231271015e-07,-1.60619790479919,0.067,0.507,0.0186860652004216,"SLC38A10","Up in Astrocytes"
9.65048460663773e-07,-2.79661780554868,0.017,0.638,0.0188695925513587,"CHDH","Up in Astrocytes"
9.72200073971002e-07,3.10064868341114,0.571,0.319,0.019009428046355,"CD200","Up in Neurons"
9.79845086733627e-07,-3.5526919673503,0.05,0.638,0.0191589109809026,"PNPO","Up in Astrocytes"
9.88927788715964e-07,-2.60478114726282,0.025,0.29,0.0193365050527632,"IL17D","Up in Astrocytes"
1.00231804253118e-06,2.25556884976215,0.815,0.754,0.0195983246856121,"SPIN1","Up in Neurons"
1.00834768386308e-06,-2.3597850364608,0.319,1,0.0197162222625748,"AASS","Up in Astrocytes"
1.01597575517602e-06,-1.42257235060749,0.84,0.957,0.0198653739409567,"SCG3","Up in Astrocytes"
1.02196989638407e-06,2.9475194273756,0.311,0.087,0.0199825773839978,"EPHB2","Up in Neurons"
1.02728185967121e-06,-3.22843556632718,0.017,0.319,0.0200864422021511,"CDC14A","Up in Astrocytes"
1.06028700894455e-06,-2.83770654264591,0.143,0.783,0.0207317918858928,"PTCH1","Up in Astrocytes"
1.06226590657962e-06,-2.26007404356403,0.445,0.812,0.0207704852713512,"PIKFYVE","Up in Astrocytes"
1.06489992036168e-06,1.34809166434889,0.983,0.971,0.0208219881428319,"RTN4","Up in Neurons"
1.09329642826858e-06,3.48930324388845,0.353,0.087,0.0213772250619355,"MTHFD2","Up in Neurons"
1.13279959386366e-06,-2.68016361653455,0.286,0.899,0.0221496304588162,"FKBP9","Up in Astrocytes"
1.16640895400143e-06,-2.50057383458063,0.008,0.304,0.0228067942775899,"CHST7","Up in Astrocytes"
1.18376553590945e-06,2.72188578164601,0.597,0.261,0.0231461675236375,"HMGB3","Up in Neurons"
1.24587885704574e-06,-3.04338023367812,0.151,0.522,0.0243606692918154,"RBBP7","Up in Astrocytes"
1.24949269147619e-06,-2.7182742319802,0.227,0.652,0.024431330596434,"PDIA3","Up in Astrocytes"
1.28863725256374e-06,-1.65458050891179,0,0.406,0.0251967241993788,"ADAMTSL5","Up in Astrocytes"
1.30581566834774e-06,-2.01465693272752,0.059,0.522,0.0255326137632034,"IFI27L2","Up in Astrocytes"
1.32820123560536e-06,-3.55508294879828,0.067,0.42,0.0259703187597917,"VAMP3","Up in Astrocytes"
1.33835862241117e-06,-3.95166600674156,0.017,0.348,0.0261689261440055,"HRH1","Up in Astrocytes"
1.36243712744846e-06,-2.51468237169536,0.294,0.884,0.0266397331529997,"OSBPL11","Up in Astrocytes"
1.3734096208878e-06,1.44634128988496,1,0.971,0.0268542783172192,"SRSF6","Up in Neurons"
1.37391093921053e-06,-1.75914061046438,0.622,0.957,0.0268640805943835,"HMGN3","Up in Astrocytes"
1.45058566364913e-06,-3.91943540757613,0.042,0.638,0.0283633014813314,"MAOA","Up in Astrocytes"
1.45067067934506e-06,1.60225820259906,0.933,0.565,0.028364963793234,"RPL14","Up in Neurons"
1.47240046347822e-06,3.52787018778687,0.387,0.058,0.0287898462623896,"DACT1","Up in Neurons"
1.54865435234524e-06,2.47318687869381,0.529,0.304,0.0302808385514066,"CCDC112","Up in Neurons"
1.60743873979225e-06,-3.14850754272216,0.025,0.522,0.0314302496791578,"SLC9A3R1","Up in Astrocytes"
1.64403389623188e-06,1.64059592218724,0.958,0.942,0.032145794773022,"HNRPDL","Up in Neurons"
1.67004049341798e-06,2.44301650399459,0.807,0.435,0.0326543017678019,"BTF3L4","Up in Neurons"
1.74077028210259e-06,-2.51763251380316,0.261,0.899,0.0340372813259519,"BCL6","Up in Astrocytes"
1.79352318079274e-06,2.90614562328752,0.689,0.507,0.0350687587540404,"DCLK1","Up in Neurons"
1.81972090009423e-06,-2.70911068979294,0.202,0.928,0.0355810027595425,"TRPS1","Up in Astrocytes"
1.88964836674027e-06,-0.898326668111958,0.874,0.971,0.0369482945148725,"RBM6","Up in Astrocytes"
1.93056255026649e-06,2.38303918868528,0.866,0.754,0.0377482895453606,"PBX1","Up in Neurons"
2.03274215136528e-06,-2.93797926088961,0.193,0.797,0.0397462072856452,"DENND1A","Up in Astrocytes"
2.11181487491582e-06,2.65840887401661,0.773,0.464,0.041292316249229,"LRRC7","Up in Neurons"
2.18258143389749e-06,-2.10945241612415,0.395,1,0.0426760147769976,"GPR56","Up in Astrocytes"
2.19194579174556e-06,1.15603589835343,0.773,0.377,0.042859116066001,"RPS7","Up in Neurons"
2.19525083513102e-06,-3.12760036350672,0.134,0.754,0.0429237395793167,"DDIT3","Up in Astrocytes"
2.2358502239529e-06,2.90544029181631,0.563,0.348,0.0437175794289511,"FAT4","Up in Neurons"
2.32827689480826e-06,-2.05918357311347,0.092,0.333,0.0455247981241859,"SLC7A5P2","Up in Astrocytes"
2.38183143105597e-06,3.2922501715486,0.353,0.159,0.0465719499714373,"AGPAT4","Up in Neurons"
2.45115324012265e-06,-2.36887419280116,0.328,0.87,0.0479273993041182,"DNAJC3","Up in Astrocytes"
2.46692542788692e-06,2.09618592401766,0.748,0.435,0.0482357928914729,"EEF1B2","Up in Neurons"
2.53914251065692e-06,-2.67537270588103,0.21,0.913,0.0496478535108747,"GPAM","Up in Astrocytes"
2.55242462460717e-06,3.52070957826033,0.42,0.188,0.049907558684944,"LDB2","Up in Neurons"
2.63012187068676e-06,2.39500018549438,0.521,0.174,0.0514267729375381,"CCDC23","Not Significant"
2.68809341162074e-06,-2.03180263326783,0.294,0.855,0.0525602904774203,"CHKA","Not Significant"
2.69403420240106e-06,-2.70763279677647,0.134,0.739,0.0526764507595479,"HEATR5A","Not Significant"
2.69506789618331e-06,2.76555856127274,0.714,0.464,0.0526966625740723,"TANC2","Not Significant"
2.8249927374935e-06,2.28367328072461,0.303,0.188,0.0552370829962103,"FAM3C","Not Significant"
3.04277730892387e-06,-3.41180694377585,0.017,0.406,0.0594954247213885,"KIAA1671","Not Significant"
3.05908808084636e-06,3.36168967500315,0.605,0.116,0.0598143492447889,"PAK7","Not Significant"
3.09223621075295e-06,2.55292602506039,0.756,0.391,0.0604624946288524,"RNF2","Not Significant"
3.2516267102661e-06,-3.49646796628667,0.05,0.464,0.0635790570658331,"A2ML1","Not Significant"
3.28415560298354e-06,-3.61413289860581,0.008,0.275,0.0642150945051371,"CCDC163P","Not Significant"
3.29025082591469e-06,-2.57139159849523,0.202,0.928,0.06433427439911,"KCNN3","Not Significant"
3.29959915145515e-06,1.81022808068887,0.958,0.783,0.0645170622084026,"FOXG1","Not Significant"
3.32672215637058e-06,-1.72272243381235,0.445,0.957,0.065047398323514,"RHOBTB3","Not Significant"
3.47512023435531e-06,-1.35770748558749,0.681,0.986,0.0679490259423494,"EZR","Not Significant"
3.53489995317517e-06,-3.18918994194618,0.143,0.826,0.0691178987844341,"CACHD1","Not Significant"
3.58998104476974e-06,-3.8614854259278,0.092,0.449,0.0701948993683826,"ZNF483","Not Significant"
3.67167059495849e-06,-1.35923639678218,0.008,0.435,0.0717921751432234,"ABCA10","Not Significant"
3.69104185785874e-06,-1.45384384470751,0.773,0.986,0.072170941446712,"NTM","Not Significant"
3.71065920749483e-06,2.42230641301229,0.647,0.42,0.0725545194841465,"B4GALT5","Not Significant"
3.96080000401707e-06,-2.21797420156938,0.42,0.884,0.0774455224785458,"RIC3","Not Significant"
4.02861139114652e-06,-3.02253112764269,0.008,0.449,0.0787714385310879,"HMGCL","Not Significant"
4.0313794267164e-06,2.89488569791962,0.706,0.507,0.0788255619305859,"SSBP2","Not Significant"
4.1023621974109e-06,-2.09688012705551,0.303,0.957,0.0802134880459753,"CAMK2G","Not Significant"
4.11253156267125e-06,-3.29806396733022,0.134,0.391,0.0804123296449109,"PDE3B","Not Significant"
4.12445754166557e-06,1.76926451565401,0.874,0.507,0.0806455183121869,"RPL18","Not Significant"
4.15792403151001e-06,-1.95124027260186,0.025,0.333,0.0812998885881152,"RASD1","Not Significant"
4.18321472969345e-06,2.65493356456095,0.773,0.58,0.0817943976096961,"ACVR2A","Not Significant"
4.78101180891639e-06,1.89124576235242,0.983,0.957,0.0934831238997421,"WTAP","Not Significant"
4.98751804088647e-06,-0.789321998479909,0.958,0.971,0.0975209402534531,"FTL","Not Significant"
5.04857026455719e-06,-2.69210643161954,0.37,0.536,0.0987146943828867,"TMEM9","Not Significant"
5.25740929516094e-06,3.29996632202431,0.546,0.174,0.102798123948282,"ELMO1","Not Significant"
5.27192077679802e-06,-2.80180887881694,0.193,0.899,0.103081866948732,"TTC35","Not Significant"
5.29850466583014e-06,-2.76202234366776,0.017,0.275,0.103601661730977,"UPP1","Not Significant"
5.30695878797461e-06,2.59552713786476,0.832,0.652,0.103766965181268,"SMC3","Not Significant"
5.3950107263374e-06,-2.36856227887653,0.311,0.768,0.105488644732075,"RNF213","Not Significant"
5.57400904679506e-06,-2.41656787259249,0.328,0.942,0.108988598891984,"PRNP","Not Significant"
5.68769155400723e-06,2.42133999749208,0.807,0.478,0.111211432955503,"H2AFZ","Not Significant"
5.91633965139192e-06,-2.25275787266831,0.025,0.29,0.115682189203666,"TNFRSF1A","Not Significant"
5.98419537532301e-06,-2.82141358674003,0.176,0.58,0.117008972173691,"SEMA4A","Not Significant"
6.11380915586626e-06,4.08481381506611,0.395,0.029,0.119543310424653,"SHISA2","Not Significant"
6.17339500060498e-06,2.72651253260249,0.714,0.391,0.120708392446829,"CCT8","Not Significant"
6.21386179273761e-06,-3.1603751948532,0.025,0.449,0.121499639633399,"FLJ42875","Not Significant"
6.23913515636437e-06,2.16798307555143,0.832,0.522,0.121993809712393,"CCT2","Not Significant"
6.30486133136376e-06,-3.42582523147567,0.042,0.507,0.123278953612156,"SLC16A9","Not Significant"
6.74718424234491e-06,-2.30516513242908,0.294,0.841,0.13192769349057,"AGL","Not Significant"
6.76231363478284e-06,-3.28669213020663,0.025,0.493,0.132223518500909,"NALCN","Not Significant"
6.88074415060756e-06,-1.93972660475439,0.008,0.319,0.13453919037683,"FBXO2","Not Significant"
7.05618967574855e-06,2.03444250699589,0.857,0.739,0.137969676729911,"SEPT3","Not Significant"
7.14789097226776e-06,2.72657616035107,0.706,0.406,0.139762712180751,"ANK3","Not Significant"
7.18903987825865e-06,2.90900160805229,0.655,0.188,0.140567296739591,"WASF1","Not Significant"
7.54520183965759e-06,-2.07729697218622,0.092,0.493,0.147531331570825,"LAMP1","Not Significant"
7.63835612271839e-06,-2.70699418627947,0.017,0.435,0.149352777267513,"HLA-A","Not Significant"
7.6820286913023e-06,-2.73662113649653,0.16,0.884,0.150206707001034,"OSBPL1A","Not Significant"
7.70208747923416e-06,2.95175666586445,0.437,0.174,0.150598916481466,"GRIP1","Not Significant"
7.94766749424174e-06,-2.96534005896927,0.185,0.826,0.155400742514909,"INTU","Not Significant"
8.16301456860661e-06,1.67073072530318,0.958,0.638,0.159611423859965,"RPS24","Not Significant"
8.16558494356441e-06,-3.25825638429082,0.059,0.507,0.159661682401515,"ACAA1","Not Significant"
8.40689247560715e-06,-2.8064749378996,0.176,0.768,0.164379968575547,"ELOVL2","Not Significant"
8.4879972928502e-06,-2.22034612189756,0.042,0.478,0.1659658110671,"CHST1","Not Significant"
8.52883843070098e-06,1.82550641928503,0.908,0.638,0.166764377835496,"RPL8","Not Significant"
8.57466866164114e-06,-1.72687114103215,0.311,0.855,0.167660496341069,"TMEM184B","Not Significant"
8.62911765359588e-06,-3.30318318183184,0.084,0.551,0.16872513748076,"IRF9","Not Significant"
8.73546566379344e-06,2.40485772026805,0.437,0.13,0.170804560124153,"PDZD4","Not Significant"
8.847892587029e-06,1.67875378604228,0.983,0.754,0.173002843754178,"RPL5","Not Significant"
9.1072717279566e-06,-3.69381040544558,0.034,0.406,0.178074484096735,"CD109","Not Significant"
9.15459937784185e-06,-2.94048130744386,0.109,0.478,0.178999881634942,"AP3B1","Not Significant"
9.24361163682842e-06,2.85296292626267,0.328,0.043,0.180740338334906,"SPHKAP","Not Significant"
9.24539893539437e-06,0.177899725947856,0.294,0.014,0.180775285383766,"CXADRP2","Not Significant"
9.35441158769183e-06,-1.63246947065607,0.58,0.855,0.182906809774138,"ANKRD40","Not Significant"
9.41372462933582e-06,-3.54767557469214,0.05,0.594,0.184066557677403,"BTG2","Not Significant"
9.77972107285707e-06,-3.44942420889361,0.059,0.623,0.191222886137574,"TSPYL2","Not Significant"
1.01172486285465e-05,2.83538800987674,0.664,0.333,0.19782256243397,"PKIA","Not Significant"
1.01188356865732e-05,-3.0536078487833,0.042,0.449,0.197853594179567,"DCXR","Not Significant"
1.04690326892089e-05,-3.68459957765692,0.042,0.638,0.204700996172102,"FAM5B","Not Significant"
1.07323146700914e-05,-2.65369496465363,0.126,0.638,0.209848948744298,"ACYP2","Not Significant"
1.08683281361225e-05,-2.33068202823778,0.277,0.783,0.212508420045603,"DARS","Not Significant"
1.08714131613607e-05,-3.67180767543075,0.067,0.464,0.212568741544087,"PGM1","Not Significant"
1.08882334550766e-05,-2.72194536586777,0.067,0.623,0.212897628747113,"PARD3","Not Significant"
1.10007690935415e-05,1.85756259718773,0.908,0.681,0.215098038086017,"HNRNPC","Not Significant"
1.11805459587735e-05,-2.66607502478909,0.168,0.551,0.218613215131899,"SDHAP2","Not Significant"
1.12504141800467e-05,-3.06795226975518,0.134,0.855,0.219979348462452,"TMEM47","Not Significant"
1.13185001430856e-05,-2.33680714800149,0.269,0.812,0.221310633297753,"MBNL2","Not Significant"
1.1533156662216e-05,-2.24449901631842,0.378,0.942,0.225507812216309,"ANP32E","Not Significant"
1.15855579562026e-05,-1.89634122780624,0.471,0.841,0.226532414717629,"UBR3","Not Significant"
1.16020503501832e-05,-3.72842998961531,0.008,0.609,0.226854890497133,"DOCK5","Not Significant"
1.16959595473905e-05,-1.82772831492028,0.521,0.841,0.228691097030126,"AMFR","Not Significant"
1.1741936779867e-05,-3.11036966801298,0.134,0.652,0.229590089856739,"FGD6","Not Significant"
1.21257266393128e-05,-3.44600403572711,0.101,0.551,0.237094332978482,"ABCD2","Not Significant"
1.21379382929613e-05,1.29627952591414,0.941,0.681,0.237333107442271,"EEF2","Not Significant"
1.21729816416798e-05,1.34578051518588,0.328,0.116,0.238018310039766,"LINGO1","Not Significant"
1.22113250345954e-05,-2.64685395226178,0.202,0.638,0.238768038401444,"FAM120A","Not Significant"
1.23077566266559e-05,-1.699932234081,0.613,0.986,0.240653565321003,"QKI","Not Significant"
1.25030695061347e-05,2.96224211017398,0.479,0.246,0.244472518053452,"KIAA0247","Not Significant"
1.25798597963883e-05,-2.62981316145581,0.218,0.725,0.245973998598781,"ENHO","Not Significant"
1.26712166176152e-05,-3.03498200379157,0.025,0.435,0.24776029852423,"FHIT","Not Significant"
1.26796921258027e-05,-3.40265072514524,0.042,0.768,0.24792602013582,"DECR1","Not Significant"
1.29136106089927e-05,-0.0728818106985427,0.403,0.145,0.252499828237633,"UBE2NL","Not Significant"
1.31588223447353e-05,2.20380719921048,0.79,0.609,0.257294453306609,"YWHAH","Not Significant"
1.33540995925688e-05,-2.77751041146058,0.21,0.638,0.261112709333498,"IFT88","Not Significant"
1.34909485461075e-05,2.90647526426658,0.613,0.319,0.26378851692204,"PRKAR2B","Not Significant"
1.366862680327e-05,-1.9613775961569,0.034,0.275,0.267262659884338,"EMID1","Not Significant"
1.38925572869114e-05,2.10268605943986,0.874,0.812,0.271641172630978,"NBEA","Not Significant"
1.40905441774839e-05,-2.86384187248688,0.059,0.333,0.275512410302343,"MIR22HG","Not Significant"
1.4580841860684e-05,3.75660060718227,0.454,0.101,0.285099200901954,"NEFM","Not Significant"
1.48052273156973e-05,-1.24153845813193,0.672,0.928,0.289486609703829,"ADD1","Not Significant"
1.49473347178055e-05,3.00880034683883,0.395,0.203,0.292265235737251,"BSN","Not Significant"
1.52001476179461e-05,-1.58285215514907,0.143,0.377,0.297208486373701,"STAG3L3","Not Significant"
1.52022715311723e-05,-2.8450133036009,0.067,0.522,0.297250015249011,"ANKAR","Not Significant"
1.56367736723174e-05,2.6728195633073,0.538,0.449,0.305745835614823,"PTOV1","Not Significant"
1.59327852584886e-05,-2.51136602026434,0.387,0.783,0.311533750159227,"DNAJB1","Not Significant"
1.62685284084088e-05,-0.850269882625381,0.941,0.986,0.318098535969618,"GAPDH","Not Significant"
1.64964949271519e-05,-1.46880789653904,0.588,0.971,0.3225559653106,"NCAN","Not Significant"
1.65452444774414e-05,-3.37985252282695,0.084,0.449,0.323509165267412,"TBL1X","Not Significant"
1.66597467144329e-05,0.538860376807073,0.336,0.072,0.325748027507306,"TMEM158","Not Significant"
1.68580999359819e-05,-2.36122748110601,0.261,0.667,0.329626428048255,"DHRS7","Not Significant"
1.6872887072677e-05,-2.92007930854883,0.118,0.696,0.329915560932053,"PPP1R1B","Not Significant"
1.69206908999149e-05,-3.69011283443459,0.034,0.42,0.330850269166036,"ABHD3","Not Significant"
1.69764991933282e-05,-2.52369758397509,0.084,0.362,0.331941488727147,"IFT27","Not Significant"
1.69777151099631e-05,2.09283987388616,0.899,0.71,0.331965263545109,"RBFOX2","Not Significant"
1.69988112117802e-05,-3.17104724889703,0.042,0.406,0.332377755623937,"GSTK1","Not Significant"
1.77221793121559e-05,1.6538007640995,0.933,0.739,0.346521772090585,"CCNI","Not Significant"
1.84634234450791e-05,-1.94635921652693,0.387,0.87,0.361015318621632,"CTSB","Not Significant"
1.85775691793291e-05,-2.74790589512193,0.218,0.71,0.363247210163422,"TECR","Not Significant"
1.86798242414856e-05,-2.09027967028774,0.034,0.348,0.365246603393767,"GAS2L1","Not Significant"
1.87373328917315e-05,-2.25173800020044,0.21,0.957,0.366371070032025,"RIN2","Not Significant"
1.88881548621698e-05,-1.71719492702908,0.605,0.971,0.369320092020006,"SCD5","Not Significant"
1.89495062938051e-05,-2.77741900596823,0.025,0.406,0.370519696562772,"ATP10B","Not Significant"
1.91578386523079e-05,1.46763278252055,0.706,0.507,0.374593219168576,"IRF2BPL","Not Significant"
1.94430172508459e-05,-3.15247460467835,0.084,0.841,0.380169316305791,"TRIL","Not Significant"
1.95450106849511e-05,-2.91032004325141,0.151,0.768,0.38216359392285,"CTH","Not Significant"
